x,y,z,w0,w1,w2,w3
1.2129950650150891,-4.737207759739116,0.0,0.0,0.0,-0.852014225992077,0.5235186326265017
1.163158876698937,-4.835598286598066,0.0,0.0,0.0,-0.852014225992077,0.5235186326265017
1.1136175156730526,-4.933406742207148,0.0,0.0,0.0,-0.852014225992077,0.5235186326265017
1.0683140149399903,-5.022848480355413,0.0,0.0,0.0,-0.852014225992077,0.5235186326265017
1.0183147139236481,-5.121561037149864,0.0,0.0,0.0,-0.852014225992077,0.5235186326265017
0.9690218924781019,-5.218878806350515,0.0,0.0,0.0,-0.852014225992077,0.5235186326265017
0.92383596748557,-5.308088417214421,0.0,0.0,0.0,-0.8572097892580743,0.5149673554703519
0.8628683415546397,-5.399376095298915,0.0,0.0,0.0,-0.9085589532989806,0.41775666168268427
0.783283118404257,-5.475287570239235,0.0,0.0,0.0,-0.9489928135144803,0.31529770043225946
0.6998656401481311,-5.533300307577337,0.0,0.0,0.0,-0.9550620963471879,0.29640578962111197
0.6098926002316446,-5.595099402904996,0.0,0.0,0.0,-0.9550620963471879,0.29640578962111197
0.5199253985009635,-5.656894488202521,0.0,0.0,0.0,-0.9550620963471879,0.29640578962111197
0.428724322109361,-5.719537075572486,0.0,0.0,0.0,-0.958193058349175,0.2861224614242203
0.33178664643197336,-5.770101381839126,0.0,0.0,0.0,-0.983731043642884,0.1796475264880711
0.2273653093287824,-5.8038452241123135,0.0,0.0,0.0,-0.9886347551237497,0.1503373571718074
0.13171582450833533,-5.8336238194042345,0.0,0.0,0.0,-0.9886347551237497,0.1503373571718074
0.035577462822897726,-5.863554616941022,0.0,0.0,0.0,-0.9886347551237497,0.1503373571718074
-0.06994794612683752,-5.890560922910517,0.0,0.0,0.0,-0.9974841813513352,0.07088940649953779
-0.16986024455520096,-5.89875552837884,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-0.280316153664092,-5.905600813448058,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-0.3891637265285264,-5.9123464250804325,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-0.4896899291009442,-5.918576336355308,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-0.5996032540562871,-5.925387995851794,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-0.7085555859959947,-5.9321400997193,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-0.8087810129004314,-5.938351371020944,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-0.9188849956546143,-5.945174846154949,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-1.027931147851513,-5.951932764346117,0.0,0.0,0.0,-0.9995211820930558,0.03094198680273008
-1.1377773069273276,-5.956765749408866,0.0,0.0,0.0,0.9998249646306917,0.018709358653785875
-1.2375059523701848,-5.943924134333919,0.0,0.0,0.0,0.992876636954727,0.11914690004138234
-1.342699655463922,-5.914332898906662,0.0,0.0,0.0,0.9902119782678411,0.13957162353031713
-1.4389490278590351,-5.88664997499736,0.0,0.0,0.0,0.9902119782678411,0.13957162353031713
-1.5350937470639219,-5.858997151090061,0.0,0.0,0.0,0.9888139977229847,0.14915387325540397
-1.627894048993842,-5.820866841080849,0.0,0.0,0.0,0.9688609760638491,0.24760534941839518
-1.7181684552626544,-5.7591044631635615,0.0,0.0,0.0,0.9359654350621448,0.3520918976189738
-1.7929468034351284,-5.679064576474405,0.0,0.0,0.0,0.8917673714740436,0.4524941493260162
-1.8485851245127656,-5.584482252651034,0.0,0.0,0.0,0.8367289653820652,0.5476172372110457
-1.8851049305181669,-5.4807931044987725,0.0,0.0,0.0,0.8080553125431614,0.5891066218188127
-1.9157489528801088,-5.385420934719141,0.0,0.0,0.0,0.8080553125431614,0.5891066218188127
-1.9493446464044915,-5.280862396390598,0.0,0.0,0.0,0.8080553125431614,0.5891066218188127
-1.9802677732511522,-5.1752058607408005,0.0,0.0,0.0,0.7720229849041035,0.635594611981378
-1.9947812103319023,-5.0654287660263915,0.0,0.0,0.0,0.7460828543315213,0.6658531177914014
-2.0071370942696767,-4.957056302945707,0.0,0.0,0.0,0.7460828543315213,0.6658531177914014
-2.0185038894719987,-4.857359057518905,0.0,0.0,0.0,0.7460828543315213,0.6658531177914014
-2.019938646741779,-4.746997455881176,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-2.010550610840533,-4.638333038394974,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-2.0010553819997483,-4.528427886589466,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.992402169867466,-4.428268890008065,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.983007620660693,-4.319529082466008,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.9743453438021226,-4.21926516370364,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.9648683372424063,-4.10957093072912,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.9554550275417024,-4.000613974662472,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.9459956749891516,-3.8911240828755145,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.93650700153935,-3.7812948082556117,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.927898402636008,-3.6816521998288763,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.9192348487844524,-3.5813735001580906,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.9097641718773486,-3.471752531497982,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.900370456042771,-3.363022370052843,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.8917469911133702,-3.263207690696789,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.8822852228556333,-3.1536898376621765,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.872832501287561,-3.0442766980386406,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.8642186675146077,-2.94457349716606,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.8546903545351607,-2.8342854038492886,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.8452807129226558,-2.7253709050837913,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.8366574969788303,-2.625559107680126,0.0,0.0,0.0,0.6759903391104495,0.7369104840001528
-1.7809351496910601,-2.5370282637544697,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-1.682436133491355,-2.518690153906538,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-1.5739823874888488,-2.4984987166278,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-1.4754601647461647,-2.480156286288651,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-1.367810787408166,-2.4601146027993126,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-1.2596063180954078,-2.4399695747487637,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-1.1516768123485637,-2.4198757381950484,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-1.0532348538836236,-2.40154825110304,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.9548976169352841,-2.3832402605983987,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.846291341886719,-2.363020426138557,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.7384055830278858,-2.34293473418637,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.6307001441169915,-2.322882613402106,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.5315440364748608,-2.3044221691845914,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.42423210622360913,-2.284443310096789,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.3258745074702787,-2.2661315287216284,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.2274816594193018,-2.247813184788615,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.12910408890230055,-2.229497685159099,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
-0.02112984743029453,-2.209395519906543,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.07792414354865515,-2.190954087316342,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.1762864154731118,-2.172641435910914,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.2753499725359029,-2.1541982223496627,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.38358535582787384,-2.1340474388716126,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.4907589788918252,-2.1140943292023455,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.5986232186399646,-2.094012643582718,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.7067987360827805,-2.073873005662871,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.8064253736426805,-2.055324960272758,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
0.9128963427613157,-2.0355026675977257,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.0115024912259711,-2.0171446123399943,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.1199271068184944,-1.9969585984317515,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.2273745526232762,-1.9769545096594043,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.3256992057032853,-1.9586488619635405,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.4240456928569316,-1.940339149296713,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.5321342704556475,-1.9202156974513342,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.6304516143810515,-1.9019114105414476,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.738648459576261,-1.88176780191528,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.846728703475214,-1.8616459016011506,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
1.9450480946597561,-1.8433412335416404,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
2.0438039063739137,-1.8249553146440938,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
2.151643004021911,-1.8048783098691288,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
2.2500864136969287,-1.7865505525972667,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
2.3584503494808287,-1.7663758357865895,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
2.4571169451942603,-1.7480065267282539,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
2.5647825669292272,-1.7279618189291563,0.0,0.0,0.0,0.0919042233770658,0.9957678513215108
2.6726512783143823,-1.708476354322374,0.0,0.0,0.0,0.06231158176470688,0.9980567452695164
2.7824635041601256,-1.7057679268086594,0.0,0.0,0.0,-0.047696126985296,0.9988618920904945
2.8907718811454597,-1.7241463009682683,0.0,0.0,0.0,-0.09749405182383132,0.9952361075940583
2.9895277303142667,-1.743682162430169,0.0,0.0,0.0,-0.09749405182383132,0.9952361075940583
3.08809634493357,-1.7610811773861665,0.0,0.0,0.0,-0.04685823019515268,0.9989015498351067
3.197261670202594,-1.7624728902751574,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
3.2973843270320513,-1.760000437783289,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
3.407353849767158,-1.7572848244633277,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
3.517459017398623,-1.7545658614963175,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
3.6272042752457825,-1.7518557862263702,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
3.7276887011439124,-1.749374400123832,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
3.8371747047361713,-1.7466707269395747,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
3.9473006187039177,-1.743951251657645,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.04730637803312,-1.7414816858602065,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.157104123189342,-1.738770314456275,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.266870294959756,-1.7360597227329762,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.367664483964526,-1.7335706872672554,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.477082031071222,-1.730868704563591,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.586756732940456,-1.7281603716195963,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.687521079360438,-1.7256720730937,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.796759140818508,-1.7229745226509576,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
4.897080245762645,-1.720497169634561,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.007205291071246,-1.7177777158035048,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.116696049478358,-1.7150739252027285,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.226804873298963,-1.7123548719489212,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.326950199059704,-1.7098818596651197,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.436509812436961,-1.707176368743478,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.536544506588179,-1.7047060884227234,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.647160389935175,-1.701974513721431,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.756474643879712,-1.699275081763465,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.867136304539561,-1.6965423766264176,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
5.967202075832939,-1.6940713288793883,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
6.076455913742489,-1.6913733888492337,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
6.176666977355664,-1.6888987532194062,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
6.2865647868316925,-1.6861849108035714,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
6.396263864226225,-1.6834759759246083,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
6.497139913881319,-1.6809849189726895,0.0,0.0,0.0,0.012344295485876863,0.9999238062817374
6.593592685186208,-1.6542063279055605,0.0,0.0,0.0,0.4636626121085751,0.8860118408535255
6.650751256577379,-1.5718205528443454,0.0,0.0,0.0,0.4636626121085751,0.8860118408535255
6.707856210125785,-1.4895120601123726,0.0,0.0,0.0,0.4636626121085751,0.8860118408535255
6.770318645123669,-1.3994815363560273,0.0,0.0,0.0,0.4636626121085751,0.8860118408535255
6.827645568269922,-1.3168531067027192,0.0,0.0,0.0,0.4636626121085751,0.8860118408535255
6.890044019354786,-1.2269148064596198,0.0,0.0,0.0,0.4636626121085751,0.8860118408535255
6.935392971160491,-1.1288934819297067,0.0,0.0,0.0,0.6227031262913568,0.782458188344253
6.960078563771206,-1.0217329338876076,0.0,0.0,0.0,0.6227031262913568,0.782458188344253
6.984747170702171,-0.9146461209500087,0.0,0.0,0.0,0.6227031262913568,0.782458188344253
7.0071987287143624,-0.8171835524418836,0.0,0.0,0.0,0.6227031262913568,0.782458188344253
7.0318512711051415,-0.7101664759273675,0.0,0.0,0.0,0.6227031262913568,0.782458188344253
7.047910762064953,-0.6021658214717451,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.048485524803804,-0.5020985145632966,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.049060515852136,-0.40199145853171286,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.049636607906235,-0.30169271526181757,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.050267547251698,-0.19184495225374554,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.0509015003721744,-0.08147248517433067,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.051530631306062,0.028060429873118027,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.052160382319962,0.137701302052635,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.052736442551631,0.2379945049759234,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.053312523008651,0.33829122917178217,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.0538887579507525,0.4386148495199367,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.054515296471969,0.5476964204964752,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.055090201146664,0.6477884387104994,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.055664783333747,0.747824311206606,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.05624177608723,0.8482798679849353,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.056870095642785,0.9576715204917837,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.0574478466944255,1.0582590984492437,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.058076364400634,1.1676852493691638,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.0586517236936865,1.2678564175205604,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.059285852273483,1.378259432407851,0.0,0.0,0.0,0.7050731640415188,0.709134566460049
7.059919289345313,1.4885420544178654,0.0,0.0,0.0,0.697328424500084,0.7167517480859259
7.073846614984062,1.5973231431277073,0.0,0.0,0.0,0.6145191505195166,0.7889019036894078
7.1108945816842635,1.6999062792870883,0.0,0.0,0.0,0.5248108750948487,0.8512188586856961
7.169466901832346,1.7928777034125016,0.0,0.0,0.0,0.4641385255036041,0.8857626257318267
7.224920795007061,1.876120168855331,0.0,0.0,0.0,0.47286906606188334,0.8811327064419764
7.280352145219801,1.9596819604539615,0.0,0.0,0.0,0.47286906606188334,0.8811327064419764
7.3333395261455525,2.05563723658554,0.0,0.0,0.0,0.5580883701573364,0.8297815200973856
7.364473817252281,2.161436033575402,0.0,0.0,0.0,0.6461944554354543,0.7631728020340326
7.371698323123478,2.2702830087506545,0.0,0.0,0.0,0.7255884619743701,0.6881289006063239
7.357427959887699,2.369321584469315,0.0,0.0,0.0,0.7908009071823573,0.6120734638910273
7.31925776503586,2.4726780735333556,0.0,0.0,0.0,0.853422988497681,0.5212189585037051
7.2597366288557525,2.56471620158193,0.0,0.0,0.0,0.9054095446174544,0.42453922847672615
7.181839000778405,2.64137280457177,0.0,0.0,0.0,0.9463833752675569,0.3230456732680174
7.097120085757166,2.695356968834178,0.0,0.0,0.0,0.9740476545929341,0.22634302856947938
6.994846795207738,2.733529782689889,0.0,0.0,0.0,0.9929349079723364,0.11866030730605708
6.886007204869769,2.7486226590327236,0.0,0.0,0.0,0.9999609355275828,0.008838971591835507
6.776441403662682,2.741597808220751,0.0,0.0,0.0,-0.9986971088674143,0.05103023358625883
6.67644451764274,2.7313520144409886,0.0,0.0,0.0,-0.9986971088674143,0.05103023358625883
6.5674516311846745,2.720184480305098,0.0,0.0,0.0,-0.9986971088674143,0.05103023358625883
6.467383076063359,2.709931343228336,0.0,0.0,0.0,-0.9986971088674143,0.05103023358625883
6.357824400512437,2.6987058377035456,0.0,0.0,0.0,-0.9986971088674143,0.05103023358625883
6.249015694852683,2.687557174940082,0.0,0.0,0.0,-0.9986971088674143,0.05103023358625883
6.14930584656235,2.677340791369993,0.0,0.0,0.0,-0.9986971088674143,0.05103023358625883
6.039426195761513,2.6681434714194374,0.0,0.0,0.0,-0.9999999193219326,0.0004016915835935637
5.930487130086884,2.6759165406794905,0.0,0.0,0.0,0.9987968081831774,0.04904014644245113
5.830948275794606,2.685714722138786,0.0,0.0,0.0,0.9987968081831774,0.04904014644245113
5.731080925160601,2.6955452393808046,0.0,0.0,0.0,0.9987968081831774,0.04904014644245113
5.621569357767029,2.697335481198162,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
5.512242833913695,2.686190967730672,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
5.412029844216149,2.675975468564156,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
5.303041422744668,2.6648654205348326,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
5.193884997051129,2.653738246512207,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
5.0844450160537695,2.642582167464608,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.984514974788708,2.632395511459891,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.87488953761743,2.6212205274041107,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.766108518825687,2.6101316215631245,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.66656213698606,2.599984074984766,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.556372264073621,2.588751553549244,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.446865231669164,2.5775886394237233,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.338327326460775,2.5665245160646855,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.238590553795733,2.556357561450261,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.129315962377825,2.545218341864855,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
4.029773160615814,2.535071160231999,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
3.9204568053317974,2.523927683326851,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
3.8202590013154447,2.5137137321563996,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
3.711160039388429,2.5025924158679937,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
3.6013395435783253,2.4913975479491706,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
3.492361600134215,2.480288568027687,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
3.383271714408113,2.46916817694791,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
3.283065700488096,2.458953388877328,0.0,0.0,0.0,-0.99871028827007,0.0507716466496169
3.175102686305022,2.4423870446487643,0.0,0.0,0.0,-0.9915113224297007,0.13002037337935177
3.0724726837983423,2.4036768325118736,0.0,0.0,0.0,-0.9712674110259291,0.23799079032388815
2.9881396984283084,2.3495124267021104,0.0,0.0,0.0,-0.9425235075591656,0.3341398475165264
2.910429086100525,2.272474630023222,0.0,0.0,0.0,-0.9003014499526301,0.43526692869225875
2.85549387339506,2.1885785038878827,0.0,0.0,0.0,-0.8521146876367425,0.5233550984883368
2.8119969577934936,2.0879466948666647,0.0,0.0,0.0,-0.8307697965911122,0.5566161559566539
2.7699101348006723,1.9856123684358602,0.0,0.0,0.0,-0.8307697965911122,0.5566161559566539
2.72837189992971,1.884611936843067,0.0,0.0,0.0,-0.8307697965911122,0.5566161559566539
2.690092147208941,1.7915345213468723,0.0,0.0,0.0,-0.8307697965911122,0.5566161559566539
2.6464024069537397,1.6853026933536928,0.0,0.0,0.0,-0.8307697965911122,0.5566161559566539
2.6065887397383585,1.5884955568796204,0.0,0.0,0.0,-0.8307697965911122,0.5566161559566539
2.568494165476997,1.4958684037592793,0.0,0.0,0.0,-0.8307697965911122,0.5566161559566539
